-1.934317126870155334e-02
-3.959925845265388489e-02
1.213252730667591095e-02
1.647033356130123138e-02
7.660725712776184082e-02
5.338608846068382263e-02
2.015077695250511169e-02
-8.815134875476360321e-03
3.920175880193710327e-02
-1.127861253917217255e-02
-2.762921154499053955e-03
8.301798254251480103e-02
3.157062083482742310e-02
-1.044317055493593216e-02
-1.117104198783636093e-02
1.937601529061794281e-02
3.347762674093246460e-02
1.520059420727193356e-03
3.302331641316413879e-02
3.964071720838546753e-02
3.375796601176261902e-02
3.908702731132507324e-02
-1.153961173258721828e-03
1.975427381694316864e-02
-4.642522707581520081e-02
-4.972261190414428711e-02
2.886677533388137817e-02
2.954790182411670685e-02
3.614718466997146606e-02
1.039214432239532471e-02
6.341668963432312012e-02
3.817727044224739075e-02
4.562997072935104370e-02
1.551143173128366470e-02
1.065364852547645569e-02
4.066619277000427246e-02
1.176794525235891342e-02
2.560857683420181274e-02
3.982232138514518738e-02
2.659027464687824249e-03
-7.807658985257148743e-03
6.134810391813516617e-03
1.610189303755760193e-02
-1.537819858640432358e-02
1.598368398845195770e-03
