3.214288353919982910e-01;1.680017113685607910e-01;-4.444611072540283203e-02;-3.724819421768188477e-01;-7.765900492668151855e-01;4.229677915573120117e-01;4.704878851771354675e-02;-3.607780933380126953e-01;-1.002080366015434265e-01;7.204909622669219971e-02;2.951448559761047363e-01;-4.677155315876007080e-01;-2.037180215120315552e-01;-3.636077791452407837e-02;-1.603281199932098389e-01;-7.165865898132324219e-01;-2.840673327445983887e-01;8.085703849792480469e-01;-7.958320528268814087e-02;-1.115122660994529724e-01;4.055151045322418213e-01;-2.196737527847290039e-01;1.544754654169082642e-01;-1.955257952213287354e-01;-1.104846954345703125e+00;7.889319658279418945e-01;-4.948912933468818665e-02;-2.626786828041076660e-01;-4.783570170402526855e-01;-2.569195628166198730e-01;7.113078832626342773e-01;-2.574795186519622803e-01;-1.348788738250732422e-01;-3.587139397859573364e-02;-5.657530575990676880e-02;-2.020216286182403564e-01;1.394344419240951538e-01;2.245294749736785889e-01;-1.469198316335678101e-01;2.394388318061828613e-01;1.987116783857345581e-01;3.298020362854003906e-01;7.339171171188354492e-01;1.914456784725189209e-01;-8.014099672436714172e-03;7.156445086002349854e-02;1.785459965467453003e-01;3.281264379620552063e-02;-3.828171268105506897e-02;3.970847427845001221e-01;-1.619456708431243896e-01;2.550663426518440247e-02;2.010667324066162109e-01;-1.361437793821096420e-02;-1.562163680791854858e-01;-1.581265926361083984e-01;7.541648745536804199e-01;4.122274219989776611e-01;-9.689395129680633545e-02;-9.104965627193450928e-02;2.388387024402618408e-01;-1.447948068380355835e-01;-2.314845770597457886e-01;4.838567078113555908e-01;1.364984363317489624e-01
3.026970326900482178e-01;-3.572300970554351807e-01;1.328486949205398560e-01;-2.736694216728210449e-01;1.147298794239759445e-02;3.736383840441703796e-02;2.342120707035064697e-01;-4.230310395359992981e-02;7.697284221649169922e-03;1.561322808265686035e-01;1.183066070079803467e-01;-2.084091901779174805e-01;3.999474048614501953e-01;5.739653110504150391e-02;-1.000036299228668213e-01;-1.712923347949981689e-01;7.020494341850280762e-02;1.296900957822799683e-01;2.271096408367156982e-01;4.440073072910308838e-01;-1.285396814346313477e-01;7.528725266456604004e-02;3.022738397121429443e-01;3.386048674583435059e-01;-2.165643423795700073e-01;6.788165122270584106e-02;2.089012265205383301e-01;6.760483235120773315e-02;4.934620857238769531e-02;5.255871266126632690e-02;-2.197597324848175049e-01;1.074709817767143250e-01;1.643499545753002167e-02;2.249515205621719360e-01;-4.818591848015785217e-02;-2.174004316329956055e-01;-2.854794561862945557e-01;5.967207998037338257e-02;-1.681316941976547241e-01;5.265241116285324097e-02;1.653559207916259766e-01;-1.097323894500732422e-01;2.960202395915985107e-01;-2.018371373414993286e-01;-3.075473904609680176e-01;1.691617369651794434e-01;-2.076846957206726074e-01;3.197740018367767334e-02;-2.431374639272689819e-01;-1.978333294391632080e-01;-2.519406974315643311e-01;1.603118926286697388e-01;5.146633833646774292e-03;-1.461247503757476807e-01;9.957888722419738770e-02;-9.117782115936279297e-02;2.721990346908569336e-01;9.569509327411651611e-02;8.682668209075927734e-02;1.566154658794403076e-01;3.673672676086425781e-01;1.439992785453796387e-01;-2.194233834743499756e-01;-2.589421272277832031e-01;-4.249032586812973022e-02
1.869636625051498413e-01;-1.498790681362152100e-01;1.528814882040023804e-01;-4.746490344405174255e-02;-3.590042293071746826e-01;-4.381706565618515015e-02;-9.382193535566329956e-02;-8.878753520548343658e-03;1.969284862279891968e-01;-6.171370297670364380e-02;-4.604008495807647705e-01;-3.193750977516174316e-02;2.345734089612960815e-01;-3.911220729351043701e-01;-1.616649329662322998e-01;-1.740567535161972046e-01;-7.526201009750366211e-02;8.904609829187393188e-02;1.752789914608001709e-01;-3.146562874317169189e-01;1.688734441995620728e-01;-1.041444540023803711e-01;1.000303551554679871e-01;5.400640890002250671e-02;-6.804545409977436066e-03;2.191741764545440674e-02;-1.181774660944938660e-01;-2.320722490549087524e-01;-1.908122450113296509e-01;-3.114047944545745850e-01;1.227661669254302979e-01;-1.893410831689834595e-01;1.215975135564804077e-01;1.115271123126149178e-03;-2.903214991092681885e-01;-2.227586209774017334e-01;5.338566750288009644e-02;1.676528155803680420e-01;-2.505224943161010742e-01;2.690873853862285614e-02;1.351642757654190063e-01;-1.956518888473510742e-01;3.287568315863609314e-02;2.048632502555847168e-01;-7.744286656379699707e-01;3.595320582389831543e-01;-1.175709217786788940e-01;-1.613962799310684204e-01;3.149499893188476562e-01;-1.407620590180158615e-02;3.230371773242950439e-01;7.576487958431243896e-02;2.991932332515716553e-01;-3.285392820835113525e-01;-4.069452360272407532e-02;-1.127373147755861282e-02;1.232957988977432251e-01;-3.017719388008117676e-01;1.748506426811218262e-01;-6.343237310647964478e-02;1.801524311304092407e-01;2.335672527551651001e-01;5.461685359477996826e-02;3.368169665336608887e-01;2.584230005741119385e-01
6.382650882005691528e-02;-1.010376453399658203e+00;1.372023820877075195e-01;3.055611550807952881e-01;2.029778622090816498e-02;3.110298514366149902e-01;-7.185804098844528198e-02;1.581586897373199463e-01;7.307568099349737167e-03;-3.327644467353820801e-01;1.254425197839736938e-01;1.359884589910507202e-01;1.454049944877624512e-01;7.023132592439651489e-02;-1.141581460833549500e-01;-1.090600639581680298e-01;-6.523070484399795532e-02;2.429702281951904297e-01;2.385600507259368896e-01;1.438590735197067261e-01;-7.177289575338363647e-02;-1.817206293344497681e-02;6.003589555621147156e-02;7.745281606912612915e-02;6.911693513393402100e-02;1.772083938121795654e-01;1.508105248212814331e-01;2.048805728554725647e-02;-2.310532182455062866e-01;-2.050101943314075470e-02;-1.714644730091094971e-01;1.287113428115844727e-01;2.806681990623474121e-01;8.682569116353988647e-02;-6.441811323165893555e-01;-2.881381213665008545e-01;2.500849664211273193e-01;5.126670598983764648e-01;3.759567439556121826e-01;4.357295110821723938e-02;8.826178312301635742e-02;-2.780777215957641602e-01;3.800108730792999268e-01;8.630447089672088623e-02;2.778634727001190186e-01;1.772761791944503784e-01;2.073249220848083496e-02;1.901009827852249146e-01;2.977262437343597412e-01;4.186684638261795044e-02;-5.360102653503417969e-01;-1.915779523551464081e-02;-1.556562632322311401e-01;-6.841067224740982056e-02;3.048106282949447632e-02;1.892829537391662598e-01;-1.683455407619476318e-01;2.173371315002441406e-01;9.956700354814529419e-02;1.315639261156320572e-02;-2.006983757019042969e-01;5.615678150206804276e-03;-1.993817538022994995e-01;3.030689656734466553e-01;2.236492186784744263e-02
-2.514569647610187531e-02;2.092972248792648315e-01;-4.545448347926139832e-02;2.563996016979217529e-01;-2.582927942276000977e-01;2.583424188196659088e-02;-1.343887597322463989e-01;-5.152429267764091492e-02;-1.293798983097076416e-01;-1.462011635303497314e-01;2.444389909505844116e-01;-2.784234881401062012e-01;-5.485000554472208023e-03;-1.109485849738121033e-01;3.421059846878051758e-01;-1.005948632955551147e-01;1.209384948015213013e-01;-2.746014297008514404e-01;6.617173552513122559e-02;-2.573839724063873291e-01;3.121231794357299805e-01;-6.500490754842758179e-02;-1.396233588457107544e-01;4.508023336529731750e-02;1.828738301992416382e-01;1.378266662359237671e-01;7.606348395347595215e-02;2.865715026855468750e-01;2.863728106021881104e-01;2.430638074874877930e-01;-2.247345447540283203e-01;1.157377362251281738e-01;-2.350177057087421417e-02;-1.336491014808416367e-02;2.648907899856567383e-01;-3.044793307781219482e-01;-2.478041872382164001e-02;3.167987167835235596e-01;-2.036402970552444458e-01;-1.517336219549179077e-01;2.404864728450775146e-01;1.300645023584365845e-01;-1.511813998222351074e-01;2.104855179786682129e-01;1.316955387592315674e-01;9.362377971410751343e-02;-1.121324580162763596e-02;1.191923394799232483e-01;-2.420158386230468750e-01;-9.647069871425628662e-02;1.911726444959640503e-01;-3.417936861515045166e-01;-2.839603647589683533e-02;-1.597277373075485229e-01;1.999301761388778687e-01;-4.624214768409729004e-01;1.205060556530952454e-01;8.178881555795669556e-02;1.970595270395278931e-01;-2.334737628698348999e-01;-3.671015799045562744e-01;-1.201903969049453735e-01;-3.138566389679908752e-02;-5.455875396728515625e-02;3.508503139019012451e-01
9.203699231147766113e-02;-6.582260131835937500e-01;-3.268612548708915710e-02;-2.253006249666213989e-01;-1.048328056931495667e-01;-8.031193912029266357e-02;-1.917485892772674561e-01;-1.086349561810493469e-01;4.457286745309829712e-02;-3.375066220760345459e-01;-9.501413255929946899e-02;-6.580685079097747803e-02;7.445541769266128540e-02;2.314184010028839111e-01;2.261964082717895508e-01;1.295731812715530396e-01;1.549494415521621704e-01;-1.428554654121398926e-01;1.082212179899215698e-01;7.230997830629348755e-02;-9.926771372556686401e-02;3.161500021815299988e-02;-7.140100002288818359e-02;5.909604486078023911e-03;3.858861327171325684e-02;1.259912848472595215e-01;-3.914109170436859131e-01;-7.586032152175903320e-01;-8.115035295486450195e-02;-9.350997395813465118e-03;-3.618202209472656250e-01;2.211294621229171753e-01;-2.661368809640407562e-02;-3.105508983135223389e-01;-8.260757476091384888e-02;3.506573662161827087e-02;-1.381890326738357544e-01;-8.085658401250839233e-02;-5.216516852378845215e-01;-6.811924576759338379e-01;1.594937592744827271e-01;6.209035217761993408e-02;1.652400791645050049e-01;1.497065722942352295e-01;3.118455410003662109e-01;2.327378988265991211e-01;-1.736341863870620728e-01;-2.171230763196945190e-01;5.867398902773857117e-02;2.936218678951263428e-01;2.117736637592315674e-01;2.441894710063934326e-01;-1.749943825416266918e-03;-4.859937354922294617e-02;-6.398749351501464844e-01;2.521507740020751953e-01;1.244758293032646179e-01;-2.332224845886230469e-01;4.936433956027030945e-02;-2.732944488525390625e-01;1.526848692446947098e-02;2.221291363239288330e-01;9.223484992980957031e-02;-2.127945572137832642e-01;-2.693679183721542358e-02
-3.235065564513206482e-02;-1.418345719575881958e-01;1.242673490196466446e-02;1.290089488029479980e-01;2.881475538015365601e-02;-1.805140227079391479e-01;2.758748233318328857e-01;2.236023917794227600e-02;7.291278988122940063e-02;-2.125557065010070801e-01;4.591868519783020020e-01;-2.230020239949226379e-02;3.297251760959625244e-01;-7.466898113489151001e-02;2.661103010177612305e-02;-2.802468538284301758e-01;2.109632939100265503e-01;-2.350484132766723633e-01;-1.280474066734313965e-01;9.927279502153396606e-02;2.969389557838439941e-01;1.303987503051757812e-01;-1.503680050373077393e-01;-9.154168516397476196e-02;-1.426349431276321411e-01;3.779238089919090271e-02;8.260769397020339966e-02;2.965319156646728516e-01;-1.362150311470031738e-01;-1.838029175996780396e-01;-1.625992655754089355e-01;1.723824888467788696e-01;-1.710344552993774414e-01;3.191106617450714111e-01;4.417218640446662903e-02;-1.276655346155166626e-01;2.378885298967361450e-01;-1.445751488208770752e-01;2.493669539690017700e-01;-2.229285389184951782e-01;-2.360522747039794922e-01;-2.725545167922973633e-01;-3.373242020606994629e-01;9.574902802705764771e-02;-3.458580672740936279e-01;-1.704986989498138428e-01;1.638870239257812500e-01;-1.907945610582828522e-02;1.027021408081054688e-01;2.359799481928348541e-02;4.294746518135070801e-01;-9.843608364462852478e-03;-2.680153250694274902e-01;1.047977507114410400e-01;-1.269127577543258667e-01;-2.223767712712287903e-02;2.003190219402313232e-01;2.071577822789549828e-03;-6.770798563957214355e-01;-9.784317575395107269e-03;-1.224910095334053040e-01;2.068813145160675049e-01;-1.760601848363876343e-01;-6.731204390525817871e-01;-9.439463913440704346e-02
2.155765593051910400e-01;-1.898875832557678223e-01;2.162140160799026489e-01;-8.854167163372039795e-02;-2.419429272413253784e-01;2.142506241798400879e-01;3.205179870128631592e-01;2.593961060047149658e-01;-1.890491247177124023e-01;-2.290821522474288940e-01;8.413691073656082153e-02;-3.518555313348770142e-02;-2.140548080205917358e-01;1.791446655988693237e-01;4.519031196832656860e-02;4.892848432064056396e-01;2.095324695110321045e-01;-1.243795156478881836e-01;6.501809693872928619e-03;-2.605968713760375977e-01;-3.460341393947601318e-01;-9.646800160408020020e-02;-2.898868024349212646e-01;9.390285611152648926e-02;4.610123578459024429e-03;1.613695025444030762e-01;1.444039642810821533e-01;-8.103608340024948120e-02;-3.707510530948638916e-01;-1.076139416545629501e-02;1.318213194608688354e-01;3.633956313133239746e-01;-2.483691833913326263e-02;-2.687963424250483513e-03;-2.647706568241119385e-01;-9.292441606521606445e-02;2.658738382160663605e-02;-2.159960567951202393e-01;5.682916566729545593e-02;4.639193788170814514e-02;-1.276331543922424316e-01;1.844147592782974243e-01;2.597250640392303467e-01;-1.761187463998794556e-01;4.230883717536926270e-01;1.466126590967178345e-01;-6.093096137046813965e-01;-2.047166526317596436e-01;2.111880779266357422e-01;1.548840701580047607e-01;-3.850947618484497070e-01;1.456458866596221924e-01;2.399005591869354248e-01;1.382047086954116821e-01;2.281650304794311523e-01;2.207805365324020386e-01;-4.916827380657196045e-01;-2.301096767187118530e-01;-6.050116419792175293e-01;-1.758259236812591553e-01;-3.407779932022094727e-01;1.988404802978038788e-02;1.136973127722740173e-01;4.709009528160095215e-01;-1.852139085531234741e-01
5.462665110826492310e-02;4.150906801223754883e-01;-3.343710899353027344e-01;4.718297626823186874e-03;2.488865703344345093e-01;-2.564297318458557129e-01;-3.916208148002624512e-01;-3.951079845428466797e-01;-1.646157950162887573e-01;1.712127476930618286e-01;2.029791772365570068e-01;9.262298233807086945e-03;-1.073002442717552185e-01;-2.007456719875335693e-01;9.191326797008514404e-02;2.334500700235366821e-01;-3.069159984588623047e-01;1.758694835007190704e-02;5.996491760015487671e-02;1.617702543735504150e-01;-9.343207627534866333e-02;4.171136021614074707e-02;1.548320055007934570e-01;3.733123838901519775e-02;5.578119307756423950e-02;-5.888515710830688477e-01;-1.297758668661117554e-01;-3.278203904628753662e-01;1.250808238983154297e-01;1.655930131673812866e-01;-5.861220359802246094e-01;1.579058319330215454e-01;3.201759159564971924e-01;1.651981174945831299e-01;1.663426011800765991e-01;3.306412100791931152e-01;1.526056230068206787e-01;-7.181515097618103027e-01;3.894473193213343620e-03;1.645023524761199951e-01;9.672562591731548309e-03;2.367940247058868408e-01;-2.751263678073883057e-01;2.673690319061279297e-01;8.065568655729293823e-02;-8.003287017345428467e-02;-1.625812426209449768e-02;2.615841329097747803e-01;-2.814091742038726807e-01;4.354245215654373169e-02;3.523317575454711914e-01;-1.037586480379104614e-01;2.864734530448913574e-01;-3.822976723313331604e-03;1.059551611542701721e-01;-2.093788236379623413e-01;8.880908042192459106e-02;-1.581273525953292847e-01;-5.644432306289672852e-01;-1.527359932661056519e-01;1.149834096431732178e-01;-4.778566770255565643e-03;-1.388671547174453735e-01;-7.878793030977249146e-02;-2.705031931400299072e-01
-9.208500385284423828e-02;-7.925579696893692017e-02;-3.043138980865478516e-01;-1.852108240127563477e-01;1.478752046823501587e-01;2.702060341835021973e-01;-4.989670217037200928e-01;-2.816877327859401703e-02;2.947521805763244629e-01;4.504124224185943604e-01;9.542834758758544922e-02;4.898642376065254211e-02;-6.999377906322479248e-02;-1.649366319179534912e-01;8.810508251190185547e-02;3.983328342437744141e-01;-1.931217610836029053e-01;-2.979673147201538086e-01;3.672839701175689697e-01;2.187430709600448608e-01;-4.257365167140960693e-01;-3.593836426734924316e-01;1.242703348398208618e-01;1.454415172338485718e-01;1.229880601167678833e-01;1.578307598829269409e-01;3.956529498100280762e-01;-1.317232102155685425e-01;-1.821543723344802856e-01;3.767784237861633301e-01;-6.748753786087036133e-02;1.638904809951782227e-01;2.519973218441009521e-01;-2.995483875274658203e-01;-4.223429262638092041e-01;-9.843805804848670959e-03;-5.161651223897933960e-02;1.656888276338577271e-01;5.289633870124816895e-01;-4.502845555543899536e-02;1.906676217913627625e-02;-8.486063033342361450e-02;5.583543702960014343e-02;-2.713432908058166504e-02;1.012389734387397766e-01;1.507887095212936401e-01;7.585256546735763550e-02;-3.158729895949363708e-02;-2.315078675746917725e-01;-1.521219164133071899e-01;1.933910548686981201e-01;4.056173861026763916e-01;1.642870455980300903e-01;8.147686719894409180e-02;4.198292195796966553e-01;1.250360161066055298e-01;1.559552848339080811e-01;1.783601790666580200e-01;2.888117730617523193e-01;-2.962825447320938110e-02;2.587517797946929932e-01;9.191983938217163086e-02;-3.098441958427429199e-01;1.508370339870452881e-01;3.093499876558780670e-02
