-1.461508870124816895e-01
1.580289304256439209e-01
4.164881706237792969e-01
1.778765171766281128e-01
2.321076095104217529e-01
2.725284695625305176e-01
1.143696904182434082e-01
2.168246209621429443e-01
1.056678891181945801e-01
1.044044122099876404e-01
-8.503616601228713989e-02
-3.467967212200164795e-01
1.392819881439208984e-01
-1.130055263638496399e-01
3.020219802856445312e-01
2.997132390737533569e-02
